timestamp,gas_price
2023-05-22 06:00:59,4755873362839
2023-05-22 06:57:47,4566224025858
2023-05-22 07:53:35,5940246557506
2023-05-22 08:49:23,8062833807411
2023-05-22 09:44:59,7157663797842
2023-05-22 10:40:23,10046055594274
2023-05-22 11:36:23,8191081908533
2023-05-22 12:31:47,5910267302297
2023-05-22 13:27:59,7175064216112
2023-05-22 14:23:23,5739442147395
2023-05-22 15:19:11,4549244323377
2023-05-22 16:14:47,3536692990304
2023-05-22 17:11:11,3721179723060
2023-05-22 18:06:59,3333045911687
2023-05-22 19:04:11,6612460249687
2023-05-22 20:00:11,4953281405795
2023-05-22 20:56:11,3462033588503
2023-05-22 21:51:35,3660460397112
2023-05-22 22:47:59,3518974227521
2023-05-22 23:44:11,4772784543573
2023-05-23 00:40:23,5925283844131
2023-05-23 01:36:23,5860524844856
2023-05-23 02:32:11,4501733201992
2023-05-23 03:28:11,4494248708496
2023-05-23 04:24:23,4958813575524
2023-05-23 05:20:35,4880510105481
2023-05-23 06:16:11,4903012689751
2023-05-23 07:12:23,6885674873714
2023-05-23 08:09:35,8003441209736
2023-05-23 09:05:11,9231330797190
2023-05-23 10:00:47,8126641681716
2023-05-23 10:56:59,6670926690615
2023-05-23 11:53:11,6614654789174
2023-05-23 12:48:59,6704986621721
2023-05-23 13:44:35,4631659242583
2023-05-23 14:39:59,7869244377177
2023-05-23 15:35:35,5571136095253
2023-05-23 16:31:11,3669550629697
2023-05-23 17:27:23,3455339278418
2023-05-23 18:22:35,3749595924742
2023-05-23 19:18:23,3575183192100
2023-05-23 20:13:59,3464297461798
2023-05-23 21:09:59,3655841519170
2023-05-23 22:05:59,3532900147987
2023-05-23 23:01:11,3472080008310
2023-05-23 23:57:59,3953946488928
2023-05-24 00:53:47,2857031995476
2023-05-24 01:49:11,3513685910153
2023-05-24 02:45:59,3397462137239
2023-05-24 03:42:11,2818874704949
2023-05-24 04:37:59,3609992365858
2023-05-24 05:33:59,4422076765751
2023-05-24 06:29:23,6056259354965
2023-05-24 07:25:47,6843514554403
2023-05-24 08:21:11,6084125688328
2023-05-24 09:16:35,6064787703353
2023-05-24 10:12:11,6597459125127
2023-05-24 11:08:11,7924509647416
2023-05-24 12:04:11,5708869677090
2023-05-24 12:59:35,4634323592324
2023-05-24 13:55:47,3444957323653
2023-05-24 14:52:35,3724030669458
2023-05-24 15:48:35,2648235386213
2023-05-24 16:44:35,2817840943639
